customer_id,gender,age,payment_method,payment_amount,shopping_mall,timestamp,customer_name
C139854,Female,65,Debit Card,83.68,Zorlu Center,2022-08-21 16:25:34,
C290866,Female,60,Credit Card,378.75,Istinye Park,2022-08-21 16:26:22,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 16:27:26,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 16:28:35,STEVEN SHANNON
C123145,Female,27,Credit Card,300.08,Metrocity,2022-08-21 16:29:11,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 16:30:18,
C282083,Female,18,Credit Card,20.92,Metrocity,2022-08-21 16:32:05,
C144842,Male,22,Credit Card,2400.68,Cevahir AVM,2022-08-21 16:33:25,
C117349,Male,30,Credit Card,1016.5,Metropol AVM,2022-08-21 16:33:25,
C576588,Male,60,Credit Card,83.68,Emaar Square Mall,2022-08-21 16:34:35,
C287296,Female,61,Debit Card,35.84,Metropol AVM,2022-08-21 16:36:16,
C201004,Female,36,Debit Card,1016.5,Mall of Istanbul,2022-08-21 16:39:13,
C576931,Female,56,Debit Card,60.6,Kanyon,2022-08-21 16:39:22,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 16:41:20,
C576588,Male,60,Credit Card,83.68,Emaar Square Mall,2022-08-21 16:43:14,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 16:44:32,
C123145,Female,27,Credit Card,300.08,Metrocity,2022-08-21 16:45:31,
C147750,Male,29,Credit Card,162.64,Metrocity,2022-08-21 16:45:57,
C239023,Female,45,Credit Card,47.07,Metropol AVM,2022-08-21 16:46:20,
C247161,Female,65,Credit Card,46.92,Istinye Park,2022-08-21 16:46:35,
C250997,Female,62,Debit Card,2295.61,Viaport Outlet,2022-08-21 16:47:39,
C139854,Female,65,Debit Card,83.68,Zorlu Center,2022-08-21 16:48:00,
C325003,Female,34,Debit Card,300.08,Kanyon,2022-08-21 16:48:20,
C507707,Female,60,Debit Card,1020.27,Metropol AVM,2022-08-21 16:48:54,
C156449,Female,24,Credit Card,2400.68,Metrocity,2022-08-21 16:51:40,
C159517,Male,32,Debit Card,300.08,Metrocity,2022-08-21 16:52:38,
C159517,Male,32,Debit Card,300.08,Metrocity,2022-08-21 16:56:35,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 16:56:55,
C576588,Male,60,Credit Card,83.68,Emaar Square Mall,2022-08-21 16:57:50,
C718793,Female,46,Credit Card,130.75,Emaar Square Mall,2022-08-21 16:58:16,
C120234,Male,55,Debit Card,4561.219999999999,Metrocity,2022-08-21 16:58:28,
C116644,Female,57,Credit Card,300.08,Viaport Outlet,2022-08-21 16:58:45,
C104344,Female,54,Credit Card,40.66,Kanyon,2022-08-21 16:59:04,
C788832,Female,37,Debit Card,650.56,Viaport Outlet,2022-08-21 16:59:49,
C176116,Female,34,Debit Card,2700.7200000000003,Forum Istanbul,2022-08-21 17:01:19,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 17:02:52,
C193497,Female,62,Credit Card,13503.83,Mall of Istanbul,2022-08-21 17:04:35,
C237323,Male,67,Credit Card,1056.28,Emaar Square Mall,2022-08-21 17:05:08,
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 17:06:39,
C104344,Female,54,Credit Card,40.66,Kanyon,2022-08-21 17:08:20,
C130986,Male,25,Credit Card,7502.0,Mall of Istanbul,2022-08-21 17:08:39,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 17:08:53,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 17:09:38,
C253413,Female,67,Credit Card,4801.28,Metrocity,2022-08-21 17:10:29,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 17:10:38,
C562624,Male,69,Credit Card,487.4200000000001,Viaport Outlet,2022-08-21 17:11:07,
C104344,Female,54,Credit Card,40.66,Kanyon,2022-08-21 17:11:25,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 17:11:55,
C256639,Male,36,Credit Card,47.07,Metrocity,2022-08-21 17:14:14,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 17:15:58,
C167772,Female,36,Credit Card,2295.61,Zorlu Center,2022-08-21 17:17:24,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 17:17:54,
C139854,Female,65,Debit Card,83.68,Zorlu Center,2022-08-21 17:18:36,
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 17:19:54,
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 17:20:32,
C104344,Female,54,Credit Card,40.66,Kanyon,2022-08-21 17:20:35,
C318034,Female,29,Credit Card,322.03,Istinye Park,2022-08-21 17:21:58,
C256639,Male,36,Credit Card,47.07,Metrocity,2022-08-21 17:22:45,
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 17:23:34,
C317774,Female,65,Credit Card,162.64,Kanyon,2022-08-21 17:25:11,
C130986,Male,25,Credit Card,7502.0,Mall of Istanbul,2022-08-21 17:27:25,
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 17:27:50,
C120234,Male,55,Debit Card,4561.219999999999,Metrocity,2022-08-21 17:28:51,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 17:29:52,
C788832,Female,37,Debit Card,650.56,Viaport Outlet,2022-08-21 17:30:37,
C287296,Female,61,Debit Card,35.84,Metropol AVM,2022-08-21 17:32:04,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 17:32:15,
C247161,Female,65,Credit Card,46.92,Istinye Park,2022-08-21 17:33:38,
C507707,Female,60,Debit Card,1020.27,Metropol AVM,2022-08-21 17:36:58,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 17:41:18,
C116644,Female,57,Credit Card,300.08,Viaport Outlet,2022-08-21 17:41:57,VICTORIA DAWSON
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 17:42:33,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 17:44:17,
C256639,Male,36,Credit Card,47.07,Metrocity,2022-08-21 17:44:25,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 17:44:32,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 17:44:55,
C260543,Male,58,Credit Card,47.07,Metrocity,2022-08-21 17:49:11,
C317774,Female,65,Credit Card,162.64,Kanyon,2022-08-21 17:49:12,
C241410,Female,60,Credit Card,9602.72,Zorlu Center,2022-08-21 17:49:46,
C318034,Female,29,Credit Card,322.03,Istinye Park,2022-08-21 17:50:11,MICHAEL RODRIGUEZ
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 17:50:23,
C248961,Female,48,Credit Card,154.51,Metropol AVM,2022-08-21 17:50:56,
C144842,Male,22,Credit Card,2400.68,Cevahir AVM,2022-08-21 17:52:57,
C260543,Male,58,Credit Card,47.07,Metrocity,2022-08-21 17:53:38,
C439339,Female,56,Debit Card,6601.76,Mall of Istanbul,2022-08-21 17:55:46,
C176116,Female,34,Debit Card,2700.7200000000003,Forum Istanbul,2022-08-21 17:56:42,
C144842,Male,22,Credit Card,2400.68,Cevahir AVM,2022-08-21 17:58:11,
C120234,Male,55,Debit Card,4561.219999999999,Metrocity,2022-08-21 17:58:31,
C788832,Female,37,Debit Card,650.56,Viaport Outlet,2022-08-21 18:02:15,
C308666,Male,54,Credit Card,258.05,Mall of Istanbul,2022-08-21 18:04:38,
C788832,Female,37,Debit Card,650.56,Viaport Outlet,2022-08-21 18:05:01,
C718793,Female,46,Credit Card,130.75,Emaar Square Mall,2022-08-21 18:05:41,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 18:06:02,
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 18:10:16,
C177526,Female,21,Credit Card,37.41,Metropol AVM,2022-08-21 18:10:36,
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 18:12:36,
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 18:14:45,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 18:15:30,
C278877,Female,35,Debit Card,1200.32,Kanyon,2022-08-21 18:15:45,
C439339,Female,56,Debit Card,6601.76,Mall of Istanbul,2022-08-21 18:15:58,
C253413,Female,67,Credit Card,4801.28,Metrocity,2022-08-21 18:16:53,
C134500,Female,41,Credit Card,4200.0,Mall of Istanbul,2022-08-21 18:17:05,
C250997,Female,62,Debit Card,2295.61,Viaport Outlet,2022-08-21 18:17:10,
C576588,Male,60,Credit Card,83.68,Emaar Square Mall,2022-08-21 18:17:58,
C147750,Male,29,Credit Card,162.64,Metrocity,2022-08-21 18:18:29,
C325003,Female,34,Debit Card,300.08,Kanyon,2022-08-21 18:20:22,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 18:20:30,
C117349,Male,30,Credit Card,1016.5,Metropol AVM,2022-08-21 18:21:01,
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 18:22:20,
C176116,Female,34,Debit Card,2700.7200000000003,Forum Istanbul,2022-08-21 18:23:23,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 18:28:12,
C229766,Male,23,Debit Card,300.08,Mall of Istanbul,2022-08-21 18:28:32,
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 18:32:19,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 18:33:10,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 18:34:25,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 18:34:28,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 18:37:17,
C538396,Male,43,Debit Card,162.64,Mall of Istanbul,2022-08-21 18:37:32,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 18:37:56,
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 18:37:58,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 18:39:19,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 18:39:58,
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 18:40:49,
C147750,Male,29,Credit Card,162.64,Metrocity,2022-08-21 18:41:24,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 18:42:57,
C325003,Female,34,Debit Card,300.08,Kanyon,2022-08-21 18:45:21,
C260543,Male,58,Credit Card,47.07,Metrocity,2022-08-21 18:45:40,
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 18:46:02,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 18:46:49,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 18:48:04,
C130170,Male,18,Credit Card,4801.28,Mall of Istanbul,2022-08-21 18:48:20,
C156449,Female,24,Credit Card,2400.68,Metrocity,2022-08-21 18:48:26,
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 18:51:30,
C222036,Female,26,Credit Card,1200.32,Metrocity,2022-08-21 18:51:38,
C576931,Female,56,Debit Card,60.6,Kanyon,2022-08-21 18:52:10,
C130170,Male,18,Credit Card,4801.28,Mall of Istanbul,2022-08-21 18:52:14,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 18:55:26,
C190540,Female,42,Credit Card,2400.68,Mall of Istanbul,2022-08-21 18:58:09,
C130986,Male,25,Credit Card,7502.0,Mall of Istanbul,2022-08-21 18:58:31,
C576931,Female,56,Debit Card,60.6,Kanyon,2022-08-21 18:58:53,
C193497,Female,62,Credit Card,13503.83,Mall of Istanbul,2022-08-21 18:59:13,
C382516,Female,68,Credit Card,2040.58,Kanyon,2022-08-21 19:00:19,
C211790,Female,40,Credit Card,300.08,Metropol AVM,2022-08-21 19:00:55,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 19:04:23,
C190540,Female,42,Credit Card,2400.68,Mall of Istanbul,2022-08-21 19:06:41,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 19:08:27,
C250997,Female,62,Debit Card,2295.61,Viaport Outlet,2022-08-21 19:09:03,
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 19:09:57,
C144842,Male,22,Credit Card,2400.68,Cevahir AVM,2022-08-21 19:10:56,
C439339,Female,56,Debit Card,6601.76,Mall of Istanbul,2022-08-21 19:11:06,
C247161,Female,65,Credit Card,46.92,Istinye Park,2022-08-21 19:11:19,
C538396,Male,43,Debit Card,162.64,Mall of Istanbul,2022-08-21 19:11:30,ANDREW WEISS
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 19:11:31,
C250997,Female,62,Debit Card,2295.61,Viaport Outlet,2022-08-21 19:11:32,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 19:11:45,
C123145,Female,27,Credit Card,300.08,Metrocity,2022-08-21 19:12:47,
C130986,Male,25,Credit Card,7502.0,Mall of Istanbul,2022-08-21 19:12:59,
C718793,Female,46,Credit Card,130.75,Emaar Square Mall,2022-08-21 19:13:08,
C177526,Female,21,Credit Card,37.41,Metropol AVM,2022-08-21 19:13:32,
C439339,Female,56,Debit Card,6601.76,Mall of Istanbul,2022-08-21 19:13:48,
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 19:14:57,TRACIE MOORE
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 19:18:25,
C382516,Female,68,Credit Card,2040.58,Kanyon,2022-08-21 19:18:54,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 19:19:18,
C287296,Female,61,Debit Card,35.84,Metropol AVM,2022-08-21 19:21:55,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 19:22:29,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 19:23:22,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 19:23:28,
C248961,Female,48,Credit Card,154.51,Metropol AVM,2022-08-21 19:25:34,
C318034,Female,29,Credit Card,322.03,Istinye Park,2022-08-21 19:25:38,
C247161,Female,65,Credit Card,46.92,Istinye Park,2022-08-21 19:26:12,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 19:27:06,
C211790,Female,40,Credit Card,300.08,Metropol AVM,2022-08-21 19:29:33,
C137415,Female,58,Debit Card,162.64,Kanyon,2022-08-21 19:29:48,
C576931,Female,56,Debit Card,60.6,Kanyon,2022-08-21 19:32:01,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 19:32:08,
C538396,Male,43,Debit Card,162.64,Mall of Istanbul,2022-08-21 19:35:08,
C120234,Male,55,Debit Card,4561.219999999999,Metrocity,2022-08-21 19:35:08,
C282083,Female,18,Credit Card,20.92,Metrocity,2022-08-21 19:35:33,
C193497,Female,62,Credit Card,13503.83,Mall of Istanbul,2022-08-21 19:35:48,
C540562,Female,22,Debit Card,76.99000000000001,Kanyon,2022-08-21 19:39:41,
C156449,Female,24,Credit Card,2400.68,Metrocity,2022-08-21 19:39:52,
C609177,Male,36,Credit Card,300.08,Zorlu Center,2022-08-21 19:41:30,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 19:41:57,
C507707,Female,60,Debit Card,1020.27,Metropol AVM,2022-08-21 19:42:40,
C318034,Female,29,Credit Card,322.03,Istinye Park,2022-08-21 19:43:29,
C129199,Male,45,Debit Card,2700.7200000000003,Metrocity,2022-08-21 19:43:46,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 19:43:53,
C201004,Female,36,Debit Card,1016.5,Mall of Istanbul,2022-08-21 19:44:35,
C325003,Female,34,Debit Card,300.08,Kanyon,2022-08-21 19:46:41,ASHLEY SWANSON
C317774,Female,65,Credit Card,162.64,Kanyon,2022-08-21 19:46:42,
C193497,Female,62,Credit Card,13503.83,Mall of Istanbul,2022-08-21 19:47:51,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 19:48:25,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 19:49:08,
C308666,Male,54,Credit Card,258.05,Mall of Istanbul,2022-08-21 19:50:11,
C308666,Male,54,Credit Card,258.05,Mall of Istanbul,2022-08-21 19:50:52,
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 19:51:37,AMY HENDERSON
C239023,Female,45,Credit Card,47.07,Metropol AVM,2022-08-21 19:54:46,
C324870,Female,69,Credit Card,600.17,Mall of Istanbul,2022-08-21 19:55:03,
C190540,Female,42,Credit Card,2400.68,Mall of Istanbul,2022-08-21 19:55:09,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 19:55:47,
C117349,Male,30,Credit Card,1016.5,Metropol AVM,2022-08-21 19:57:14,
C241410,Female,60,Credit Card,9602.72,Zorlu Center,2022-08-21 19:57:37,
C576931,Female,56,Debit Card,60.6,Kanyon,2022-08-21 19:57:59,
C250997,Female,62,Debit Card,2295.61,Viaport Outlet,2022-08-21 19:58:38,
C167772,Female,36,Credit Card,2295.61,Zorlu Center,2022-08-21 20:01:25,
C211790,Female,40,Credit Card,300.08,Metropol AVM,2022-08-21 20:01:34,
C507707,Female,60,Debit Card,1020.27,Metropol AVM,2022-08-21 20:03:19,
C562624,Male,69,Credit Card,487.4200000000001,Viaport Outlet,2022-08-21 20:05:46,
C287296,Female,61,Debit Card,35.84,Metropol AVM,2022-08-21 20:05:46,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 20:05:51,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 20:06:25,
C247161,Female,65,Credit Card,46.92,Istinye Park,2022-08-21 20:06:37,
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 20:06:57,
C253413,Female,67,Credit Card,4801.28,Metrocity,2022-08-21 20:07:20,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 20:10:20,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 20:12:19,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 20:13:08,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 20:13:22,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 20:14:33,TINA MATA
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 20:18:44,
C177526,Female,21,Credit Card,37.41,Metropol AVM,2022-08-21 20:22:11,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 20:25:13,
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 20:26:53,
C255560,Female,31,Debit Card,1200.32,Kanyon,2022-08-21 20:28:08,
C313267,Female,41,Debit Card,997.5,Metrocity,2022-08-21 20:29:14,
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 20:31:41,
C290866,Female,60,Credit Card,378.75,Istinye Park,2022-08-21 20:35:34,
C287296,Female,61,Debit Card,35.84,Metropol AVM,2022-08-21 20:38:55,
C222036,Female,26,Credit Card,1200.32,Metrocity,2022-08-21 20:39:24,
C116644,Female,57,Credit Card,300.08,Viaport Outlet,2022-08-21 20:39:41,
C382516,Female,68,Credit Card,2040.58,Kanyon,2022-08-21 20:41:03,
C239023,Female,45,Credit Card,47.07,Metropol AVM,2022-08-21 20:43:07,
C308666,Male,54,Credit Card,258.05,Mall of Istanbul,2022-08-21 20:43:47,
C538396,Male,43,Debit Card,162.64,Mall of Istanbul,2022-08-21 20:45:16,
C788832,Female,37,Debit Card,650.56,Viaport Outlet,2022-08-21 20:45:28,
C143283,Female,49,Debit Card,40.66,Metropol AVM,2022-08-21 20:51:55,
C120234,Male,55,Debit Card,4561.219999999999,Metrocity,2022-08-21 20:51:56,MICHAEL ROBERTS
C130862,Male,30,Credit Card,1920.54,Mall of Istanbul,2022-08-21 20:55:07,
C130170,Male,18,Credit Card,4801.28,Mall of Istanbul,2022-08-21 20:56:58,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 20:59:31,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 21:00:29,
C144842,Male,22,Credit Card,2400.68,Cevahir AVM,2022-08-21 21:00:39,
C139854,Female,65,Debit Card,83.68,Zorlu Center,2022-08-21 21:01:27,
C439339,Female,56,Debit Card,6601.76,Mall of Istanbul,2022-08-21 21:03:02,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 21:03:53,
C176116,Female,34,Debit Card,2700.7200000000003,Forum Istanbul,2022-08-21 21:07:18,
C562624,Male,69,Credit Card,487.4200000000001,Viaport Outlet,2022-08-21 21:07:39,DEBORAH RODRIGUEZ
C674700,Female,24,Credit Card,1200.32,Mall of Istanbul,2022-08-21 21:08:37,
C232603,Female,40,Credit Card,1056.28,Metropol AVM,2022-08-21 21:12:52,
C239023,Female,45,Credit Card,47.07,Metropol AVM,2022-08-21 21:15:56,
C117349,Male,30,Credit Card,1016.5,Metropol AVM,2022-08-21 21:17:47,
C239023,Female,45,Credit Card,47.07,Metropol AVM,2022-08-21 21:18:24,
C117349,Male,30,Credit Card,1016.5,Metropol AVM,2022-08-21 21:18:38,
C130170,Male,18,Credit Card,4801.28,Mall of Istanbul,2022-08-21 21:19:05,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 21:19:42,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 21:23:45,
C177526,Female,21,Credit Card,37.41,Metropol AVM,2022-08-21 21:25:29,AMY CASTILLO
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 21:26:10,
C147750,Male,29,Credit Card,162.64,Metrocity,2022-08-21 21:26:11,
C278877,Female,35,Debit Card,1200.32,Kanyon,2022-08-21 21:26:15,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 21:26:38,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 21:28:08,
C104344,Female,54,Credit Card,40.66,Kanyon,2022-08-21 21:28:25,
C241410,Female,60,Credit Card,9602.72,Zorlu Center,2022-08-21 21:29:43,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 21:30:14,
C305497,Female,52,Credit Card,9602.72,Mall of Istanbul,2022-08-21 21:30:58,
C232603,Female,40,Credit Card,1056.28,Metropol AVM,2022-08-21 21:31:20,
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 21:31:44,
C134500,Female,41,Credit Card,4200.0,Mall of Istanbul,2022-08-21 21:31:48,
C139854,Female,65,Debit Card,83.68,Zorlu Center,2022-08-21 21:33:28,
C232603,Female,40,Credit Card,1056.28,Metropol AVM,2022-08-21 21:35:36,
C446749,Male,62,Debit Card,365.94,Viaport Outlet,2022-08-21 21:36:45,
C327405,Female,41,Debit Card,540.15,Mall of Istanbul,2022-08-21 21:37:23,
C507707,Female,60,Debit Card,1020.27,Metropol AVM,2022-08-21 21:37:33,
C718793,Female,46,Credit Card,130.75,Emaar Square Mall,2022-08-21 21:37:46,
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 21:39:40,
C229766,Male,23,Debit Card,300.08,Mall of Istanbul,2022-08-21 21:41:16,
C540562,Female,22,Debit Card,76.99000000000001,Kanyon,2022-08-21 21:46:31,
C222036,Female,26,Credit Card,1200.32,Metrocity,2022-08-21 21:46:41,
C190540,Female,42,Credit Card,2400.68,Mall of Istanbul,2022-08-21 21:48:06,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 21:49:06,
C253413,Female,67,Credit Card,4801.28,Metrocity,2022-08-21 21:49:18,ALICIA HARDIN
C159517,Male,32,Debit Card,300.08,Metrocity,2022-08-21 21:50:40,
C123145,Female,27,Credit Card,300.08,Metrocity,2022-08-21 21:51:29,
C156449,Female,24,Credit Card,2400.68,Metrocity,2022-08-21 21:52:24,
C683369,Female,53,Debit Card,4801.28,Istinye Park,2022-08-21 21:53:02,
C190540,Female,42,Credit Card,2400.68,Mall of Istanbul,2022-08-21 21:54:03,
C229766,Male,23,Debit Card,300.08,Mall of Istanbul,2022-08-21 21:54:22,
C108606,Female,39,Credit Card,322.56,Istinye Park,2022-08-21 21:54:38,
C718793,Female,46,Credit Card,130.75,Emaar Square Mall,2022-08-21 21:57:42,
C530904,Female,56,Debit Card,57.57,Kanyon,2022-08-21 22:00:46,
C147750,Male,29,Credit Card,162.64,Metrocity,2022-08-21 22:01:51,
C204632,Male,21,Debit Card,7502.0,Kanyon,2022-08-21 22:02:58,
C229766,Male,23,Debit Card,300.08,Mall of Istanbul,2022-08-21 22:03:13,
C237323,Male,67,Credit Card,1056.28,Emaar Square Mall,2022-08-21 22:04:02,
C211790,Female,40,Credit Card,300.08,Metropol AVM,2022-08-21 22:04:29,
C317774,Female,65,Credit Card,162.64,Kanyon,2022-08-21 22:04:40,
C101024,Male,28,Debit Card,7502.0,Metropol AVM,2022-08-21 22:05:41,
C234520,Male,48,Debit Card,38.63,Mall of Istanbul,2022-08-21 22:05:45,
